Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Faroe Islands,FRO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5520.70756345658,5699.04322766172,5913.96875085188,6033.12030343946,6463.42456974016,6651.78559177015,6921.29762810227,6989.72309220269,7153.61914510322,7067.93482064011,7339.47685170287,7671.88103769569,8204.46565475009,8842.15173943746,10516.2597115551,11519.3012187324,11765.5379892236,12585.2777215161,12984.2072700863,12978.0990352704,10716.2914367663,10322.4279638854,12982.2914519919,14644.1773754361
Fiji,FJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,75.6572799682617,74.7156372070312,76.0836715698242,77.7666320800781,80.5614318847656,..,79.7871704101562,79.2860107421875,79.2769012451172,79.3391189575195,..,83.9304962158203,82.1471405029297,..,88.1849686883865,87.836769819804,89.18202295018,..,92.0806759919252,91.8760588497548,91.541633605957,93.95505855048,95.3068339697491,98.540177642079
Finland,FIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26782.8574259016,27798.0582735421,28596.2606345457,29042.698985165,31195.1243346394,32047.7069315564,34440.3771039162,37842.9164695203,40081.2212482066,37988.4498659536,38946.228265358,40845.9566729849,40739.1131809421,41325.8052072321,41547.0984485393,42257.8593791297,44562.4011072067,47234.8528600939,49248.6775395866,52276.1115723992,53296.5792798852,56790.3766177692,62133.1375219912,63414.9936878177
Finland,FIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,128.174865722656,129.487838745117,132.235412597656,110.782669067383,111.326103210449,110.277038574219,109.042900085449,108.298301696777,107.702293395996,108.609390258789,109.248931884766,109.962677001953,145.653442382812,147.413314819336,150.819213867188,152.471435546875,153.583709716797,153.651428222656,144.613204956055,143.122909545898,143.361343383789,144.852462768555,142.861724853516
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26007.4432303376,27346.834962018,28350.0985605428,28024.0897244695,28921.2608031323,30431.2367240202,32423.5225068799,34066.2393228249,35053.2627069116,34685.0059249958,35907.5531031574,37510.3759898714,37671.0239268565,39583.3520435045,40218.1258637776,40905.1767750994,42880.2351355431,44469.1458856805,46381.0590629457,51130.4723140578,49481.8044309655,52517.3354905855,57042.9449013772,60838.9416716424
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,104.571113586426,103.186340332031,102.772102355957,102.220016479492,106.781677246094,106.927520751953,106.69352722168,106.432838439941,106.239227294922,106.424942016602,106.610641479492,105.813583374023,104.376602172852,103.425827026367,103.396041870117,103.308097839355,103.756080627441,103.773330688477,104.07689666748,104.566566467285,104.522842407227,104.316436767578,103.962417602539
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13326.1169521318,13555.6285395224,13369.1233374468,13564.1804141405,13637.6667971195,14028.356207939,13637.2590188998,14391.2465868132,13733.7012862122,13383.5662273185,14014.6905491122,14784.3483551883,14619.7181445113,14497.9921216902,14853.6712460355,14306.4340768252,13997.7352841911,14796.6286374171,15432.0430535353,15949.6373739622,14477.1308291744,18523.5798032193,19992.5570643468,20755.665381766
Gabon,GAB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,48.6175193786621,49.4348793029785,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.2639966402203,..,..,..,..
"Gambia, The",GMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1731.3384764555,1822.9796510577,1743.69432511929,1849.78337005418,1978.63262689984,1938.02362742194,1930.81888537674,1985.040252425,2088.27166129033,2177.05344695607,2266.82898238442,2064.253852883,2064.81438121612,2006.74081646788,1933.70329718446,1990.31625750973,2012.67648180251,2038.95429850128,2277.44236224191,2421.72318070615,2530.80414937307,2777.79620978324,3067.31040374628,3289.13283057107
"Gambia, The",GMB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,45.2912902832031,46.214469909668,45.5351409912109,..,..,..,..,..,..,..,..,..,..,107.027125590442,..,..
Georgia,GEO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3161.19582490118,3440.72817931982,3718.68693255545,4239.93841372799,4634.77757594477,5271.95095261655,5980.44390488226,6951.08584266081,7278.66312193993,7119.14279081978,7711.80683889487,8563.83554915647,10059.9820603954,10797.3423273476,11770.6989360253,12269.6528932768,13065.294157468,13718.9378669764,15021.9057577433,16770.1333771469,16791.2598654465,18915.6534005263,22461.3326414547,25071.9677264107
Georgia,GEO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,83.4423599243164,86.5363998413086,89.9919891357422,94.034912109375,90.6913909912109,95.7935409545898,98.6351013183594,107.933776855469,110.87841796875,106.653327941895,..,..,..,107.038832287684,105.757088910744,106.764155546761,107.779901789534,109.523203664239,111.616827005361,111.900853903077,108.06699476725,106.201856681079,103.710205488304,103.183588288651
Germany,DEU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27473.6669767024,28674.1682823146,29513.6823267102,30301.4017692833,31753.1720592803,32313.736788417,34741.3353426224,36914.0023792935,38443.5386278958,37573.9910136539,39726.098692395,43398.3443992496,44229.3941921739,45889.0173022052,47938.7968210418,48545.400721962,51569.9016841199,54110.2536648812,56273.0405627017,59270.7276496985,58685.872699771,62530.7653199239,69048.9884036885,71684.0311875583
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,99.554801940918,100.853607177734,101.226783752441,101.377777099609,101.436492919922,102.486396789551,102.009773254395,103.240730285645,103.314292907715,104.891357421875,105.34651184082,104.442237854004,103.935333251953,103.303871154785,102.192413330078,100.852310180664,101.095642089844,100.837303161621,101.152557373047,101.307800292969,101.203536987305,100.81729888916,100.603057861328
Ghana,GHA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2315.17803047482,2397.30067037823,2475.09635357919,2584.47723729151,2729.34450244911,2903.83429043881,3103.22625820374,3241.22081107324,3515.58923520243,3617.23944435035,3855.46891716757,4381.12535523694,4933.65254349093,5214.56935848794,5517.13178763566,5191.37053389659,5011.07931572904,5170.96094857439,5536.49795400218,6002.55044678386,6047.30111673554,6607.50297378321,7208.15798982723,7556.41605453234
Ghana,GHA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,32.5775909423828,30.9433898925781,32.267578125,33.6547889709473,36.1445503234863,38.1276893615723,39.8474884033203,43.759521484375,46.0595817565918,47.9277191162109,..,55.6069297790527,56.7326017795109,68.1991424560547,63.974569978053,67.0486566518056,67.2644101341977,66.6359450193038,68.2222557975165,71.1877006008423,74.0102186341371,76.2084742091088,77.8168696801948,..
Gibraltar,GIB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.05623626709,111.270637512207,..,..,..,..,..,..,111.749000549316,109.73509979248,..,..,..,..,..,..,132.325141776938,132.455089820359,..,100.98314666748,100.500228881836,101.476509094238,72.4222793579102,74.349556167738
Greece,GRC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18819.8544320117,20303.9312433429,21985.2345411071,23252.6111362028,24825.5735347512,25003.8297466933,28076.1241416392,28895.874926558,30440.9709059081,29963.3968875108,27838.73639086,25692.5740851321,24582.9741957507,25730.8809006664,26450.181326726,26607.7256796976,27504.5497984948,28681.6815585005,29792.0592519585,31927.3792151369,29533.087740299,33531.15511226,39612.4406377916,42710.5058010314
Greece,GRC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.0996704101562,102.047653198242,98.1837997436523,94.3411178588867,92.8870162963867,96.8381423950195,96.8165969848633,95.9788131713867,..,..,107.819053649902,105.956047058105,106.290550231934,107.414306640625,103.468589782715,103.377700805664,103.952072143555,104.228790283203,103.891693115234,106.527839660645,103.615829467773,104.77806854248,106.599418640137,105.191741943359
Greenland,GRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29616.1597427886,30561.7998286959,30618.0027855733,32516.0413742949,35604.3390646877,38527.0850327204,42039.7937935486,44366.4315156047,48203.123064415,48924.7640849636,50190.8817880429,50653.0585916924,52389.325351824,52893.6503558212,56555.0690671219,55815.6502883612,58908.5907729314,60010.0982907298,61806.8271308174,64264.0564607393,64999.4435683064,69302.0088788237,75720.4298219323,78840.5978395988
Greenland,GRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7305.72456197879,7282.70841986036,7620.673877466,8469.08752658602,8605.82398540487,10016.3479735194,9876.6166955998,10727.6792054748,11000.7523577301,10303.3432602774,10344.3839189192,10591.7475649916,10575.1056268616,11199.4040197944,12228.6481055395,13214.4096644941,13977.5055879135,15041.4525712067,15974.8591933124,16446.1138871871,14361.1267154452,15290.250903138,17543.9815596266,18970.740164653
Grenada,GRD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,110.115692138672,114.018257141113,107.162467956543,101.858772277832,..,116.305992126465,116.674461364746,107.998832702637,117.012619018555,108.343828715365,..,106.78381256656,106.993851559069,105.402661854275,105.224225612575,104.433148126256,110.379410343161,..,104.298669179131,100.989177237286,..,..
Guam,GUM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4714.96666200848,4821.54598486775,4969.25744944448,5081.38005585657,5263.446549119,5486.27776986281,5833.3869180176,6238.33976946504,6434.50703746094,6376.74106297933,6510.09980949963,6784.44712953621,7258.31667467883,7699.94541247252,8236.65929901849,8934.00261178396,9201.42836046353,9560.17783462724,9946.80252245268,10755.8801029589,10947.3711292197,11825.141273764,13014.0153809826,13745.3631241794
Guatemala,GTM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,30.9806594848633,32.8574981689453,35.5038414001465,..,38.6178703308105,40.5942687988281,42.4339714050293,44.2429885864258,45.231330871582,48.2657203674316,52.1883200232994,52.7689609562719,53.1178493302463,53.323315834897,52.9668023678254,54.8864188204824,54.4252556188872,54.0444773151521,54.0797647125185,52.5563883982916,51.7956964848587,48.157456034521,45.8926232164663,47.3762534803949
Guinea,GIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1195.80611453345,1250.97059720231,1315.36669371684,1327.96776541054,1366.03160239235,1422.35088198922,1452.96083164187,1557.58584868863,1613.69884518936,1566.70089247765,1621.69161141242,1705.27110438049,1789.97473033561,1842.00227737409,1873.21413058957,1929.68091332187,2255.32617992615,2687.09504827171,2844.46427670549,3105.82789015443,3331.85663003801,3738.8051255133,4062.36136437922,4333.74617312626
Guinea,GIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,18.4985904693604,21.2247695922852,22.6574001312256,24.6455307006836,29.0273208618164,32.2970886230469,..,33.2380905151367,..,..,36.7464790344238,36.8766899108887,..,38.5548782348633,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1013.97349183331,1063.57228308529,1095.22305833488,1088.74265675319,1105.34322841441,1186.62631354737,1225.91824576792,1259.6056068922,1308.53556699717,1314.97078661955,1369.68917066121,1471.76279879072,1401.84994044148,1415.82511935379,1455.90813665193,1729.94260310123,1824.3730977071,2081.81287227685,2057.96969129146,2247.31303739185,2339.79326967821,2522.76764302521,2788.83773937954,2989.67235980477
Guinea-Bissau,GNB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,17.9289207458496,..,..,..,..,32.1273002624512,34.3966407775879,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5859.91791902933,6131.2968302103,6303.90372199923,6392.33315799222,6672.82299438544,6761.1179841322,7345.94028212224,8110.02999896567,8436.51438442543,8824.48960162477,9336.59830212594,10066.0729753598,10626.8256674463,11199.8874744089,11145.0291198724,11408.473901349,11516.3798289577,12243.2225968541,12442.5087185876,13240.9713761155,16819.4228714695,22865.9270968882,39710.9695607531,54729.0365156366
Guyana,GUY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,94.4679107666016,..,83.45947265625,..,86.2115325927734,..,85.3779830932617,86.2414169311523,89.8750076293945,93.2864608764648,101.134757995605,102.622467041016,..,..,..,..,..,..,..,86.9400100708008,86.70068359375,..,84.4850463867188
Haiti,HTI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2228.50133637731,2229.84396723075,2247.97896614654,2330.91873933383,2322.19786798691,2427.44808551393,2503.65932681978,2647.4953861343,2724.45922826633,2855.15971385494,2694.91104137315,2858.19645979435,2830.19080559709,3042.4970687871,3075.73843837062,3025.83461728258,3253.47178641614,3339.38884653446,3196.97386370614,3236.97492504607,3103.18066312462,3145.00681057269,3275.40718126345,3291.73817887066
Haiti,HTI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2587.42253930427,2645.25477555617,2714.5663201945,2820.71404423524,3001.29671320439,3203.95918990724,3437.62296344903,3664.0882849454,3806.34706373843,3655.79701383106,3757.5464206245,3900.71136173338,4016.34609101801,4137.3268237781,4460.05742833175,4845.59566521125,5186.15897417161,5620.65455247733,5633.3832384519,5784.93081057111,5384.69831983038,6202.98078812037,6805.49358294554,7178.33906781522
Honduras,HND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,57.6387100219727,59.5118598937988,59.5015602111816,..,66.1681900024414,65.9018478393555,64.5327911376953,61.920711517334,49.4766821842053,50.3511085144012,51.0466486801865,51.0120391845703,..,64.3524169921875,58.4268999434804,54.5046566571526,53.8605804443359,54.5012702941895
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28224.5090219727,28808.8079174675,29609.7666883704,31178.6830095146,34532.2491577194,38079.5726781956,41745.5016249309,45257.6516105824,46830.2384798239,45861.4775210139,49197.6469338098,52277.4664432843,52149.6812694206,53517.419549888,54514.9268059819,56043.042695697,56761.4824132224,59260.9131761938,60900.2752924537,61221.4195400701,58187.4764072535,65884.9376260603,68602.1257900473,71512.3193551161
"Hong Kong SAR, China",HKG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,78.5696563720703,79.9700393676758,80.1741027832031,81.7347793579102,83.003662109375,83.1464614868164,84.0665588378906,85.7025909423828,86.5672225952148,87.9053960567278,86.9782026085403,108.257447754558,102.779391100703,105.555217060167,107.387782928825,107.750724637681,106.78970984146,108.16398016119,105.068965517241,100.449691991786,100.161026837806,106.185208398621,..
Hungary,HUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11871.6712053699,13222.7298612624,14532.3075182088,15459.9630651172,16250.6523854316,17091.2761318193,18361.9963871537,19089.2936988152,20708.7615120316,20691.4485224486,21690.9866477738,22992.2184657584,23205.310668404,24591.6380503055,25796.2100959256,26937.7320818864,28178.9450366919,29728.0121568801,32258.2577892511,35627.2315520858,35583.5855675637,38887.1909527154,44365.9108128343,46592.3856070073
Hungary,HUN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,98.4254531860352,99.8345108032227,101.850860595703,95.9443588256836,97.3733291625977,97.7556076049805,97.8563613891602,98.3803329467773,99.7433776855469,101.997688293457,103.081069946289,101.234046936035,107.21753692627,106.026969909668,104.633018493652,103.966499328613,104.152000427246,103.612083435059,102.438682556152,101.940628051758,99.6460494995117,102.851913452148,105.419059753418
Iceland,ISL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29789.2463608304,31882.0593909097,32607.1058796568,32696.8839410753,35612.4400297798,37322.7399272793,39691.6062749347,41471.3319195839,43728.1140564123,41884.7731963414,39763.988895791,40936.867830513,42004.4476110597,44409.6689530904,45996.9687476901,49201.0640964553,53480.3971946764,55638.4920591794,57197.7676247175,60523.8179440825,55796.7454667632,61610.2132740715,75332.8528345867,81608.4479116436
Iceland,ISL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,109.021507263184,110.139266967773,113.519561767578,116.79273223877,108.134918212891,108.752983093262,107.523468017578,106.327003479004,106.229942321777,106.478248596191,108.819038391113,109.70686340332,113.517669677734,122.033569335938,120.632568359375,119.807357788086,117.122772216797,115.741142272949,114.649406433105,112.034339904785,110.487319946289,115.156303405762,112.589393615723,108.911361694336
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2090.85806894486,2199.53910446478,2277.06974775051,2461.48251610861,2681.86116841254,2936.80322011933,3220.62692939401,3508.06183171605,3633.36783240716,3886.58197693247,4206.45986002117,4454.70153200513,4819.64288218731,5014.3505659078,5191.59149903249,5425.03599091046,5800.48149366552,6144.71714444938,6714.96639877754,7150.92423452926,6966.27542785911,8050.01857452664,9207.12743040145,10323.4998734428
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,47.1734390258789,46.8245811462402,48.8069381713867,51.4255714416504,53.247371673584,55.9314002990723,56.7859497070312,59.1478385925293,62.2119216918945,61.3603210449219,64.9475936889648,67.1251678466797,69.8089599609375,69.4771270751953,74.8887023925781,74.6113662719727,75.9372863769531,74.6743774414062,76.0025787353516,75.8716506958008,77.6271548412386,80.6246396728944,81.1778608399708,78.8639591218839
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4639.03942639464,4848.55580110852,5076.16438159536,5352.50750391531,5700.04949535761,6134.1667301082,6583.35112358046,7096.38768916734,7569.25304691272,7868.14818333554,8353.45684733249,8936.99215549454,9530.29071136718,9866.01699250847,10064.677127417,10027.5372996025,10262.5951651871,10687.6409218443,11372.0971987612,11986.4701508376,11729.3674458448,12757.0746440204,14284.929293133,15415.7079259527
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,55.5976295471191,56.2273216247559,57.646598815918,60.7244682312012,62.9758682250977,61.6382789611816,64.6422119140625,71.8545074462891,70.1684417724609,74.5035934448242,75.6519088745117,78.1330718994141,80.0926818847656,81.8896974781343,83.5559949258569,87.8423207929976,87.8191791728036,90.9455391241064,92.8120739600443,94.9467044891028,96.9345779132931,97.8441479813619,97.8167602714893,96.0002120295081
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11186.8999218792,11532.9987571459,12554.3307701588,13754.9065131458,14425.4169992792,15016.2676076876,15906.858138036,17383.7156564162,17548.6737761348,17614.6718696057,18627.815202271,19275.4376880063,17021.3716792921,16215.2119014642,16065.158186028,14273.5499061586,15194.7855803519,15719.416701551,15324.0674634637,13927.5128074328,15119.3058859964,15884.4276775963,17545.6246629429,18917.0914723132
"Iran, Islamic Rep.",IRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,74.9870910644531,74.5473403930664,74.7104187011719,74.551643371582,74.5375213623047,74.438591003418,75.9471969604492,75.657600402832,78.8498077392578,80.3835906982422,79.0264663696289,81.2944793701172,82.7059326171875,81.5845565795898,82.5869369506836,82.7305221557617,83.3275680541992,82.7564392089844,..,..,85.1913986206055,..,85.6060028076172,85.1469802856445
Iraq,IRQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10627.9400727491,10719.6194208455,9682.37619485733,6068.45161808346,9289.7422464959,9457.04454256902,10223.1065322558,10783.1236406224,11657.3168702462,11687.0142083267,12186.1929623841,12912.0299790146,14402.0340893955,14668.5432764995,13168.245587417,9334.46604866315,9079.13531769496,10191.6616988639,12034.4011214944,12248.5917385964,10573.9304750715,12731.7535755129,14391.1292349806,14652.5212399212
Iraq,IRQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,36.8702583312988,36.7453002929688,..,40.4106292724609,45.1472206115723,..,..,50.5742416381836,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,30215.9324896691,32573.4634024331,35222.028724352,36280.4827472575,38729.2468204554,40466.2343515711,44222.6536034198,46782.3762067243,44169.0943411644,41491.4741532831,43212.2040003212,45525.7181239042,46726.2157665366,48838.7719825525,52640.7843918553,71588.2656638378,73012.8198720374,80450.3529336506,86299.3420216976,92022.59879983,97799.9225748607,116903.61243517,138522.517800204,129682.607150517
Ireland,IRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,105.217231750488,106.364212036133,107.852996826172,109.409881591797,109.784301757812,109.603439331055,111.234497070312,111.293968200684,114.39266204834,118.096908569336,115.83373260498,117.75218963623,..,116.739097595215,116.989868164062,117.028717041016,125.027168273926,154.163345336914,137.07568359375,133.497024536133,132.947692871094,130.604965209961,..
Isle of Man,IMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25766.1567835118,25806.3845070858,26101.3287841133,24702.2945858529,26077.5034831211,25700.9862605809,26385.2125662841,28307.4484607857,28083.8366135952,28086.837763597,29455.9546732511,31313.9334997029,32483.7421872738,34827.3647351146,34816.2422460071,35870.7927156301,38189.1610278241,39470.8681262164,40189.9909957069,41325.1783656756,40955.2856179152,46162.0822730247,53619.0680995095,55171.2318814321
Israel,ISR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,99.2880172729492,100.050399780273,98.9930267333984,97.7852325439453,97.9443511962891,97.9347229003906,97.3899536132812,96.5533218383789,96.0253067016602,97.8008117675781,98.0884170532227,98.0721435546875,98.7666168212891,98.5257034301758,98.464973449707,99.2754516601562,98.0842971801758,98.327278137207,97.8852386474609,98.0958404541016,98.8700408935547,98.5873031616211,99.3012008666992
Italy,ITA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27152.1544907116,28134.0572858014,28833.0217903129,29249.1801358747,29580.8439042327,30137.8180374437,32453.6488675587,34107.5078152619,35422.3424391113,34501.7122743906,34974.1045135807,36392.2827759493,36281.1014243506,36459.2950248716,36665.68576775,37384.3796455406,40482.562999856,42142.3435406885,43386.7005868803,46661.9105159611,44435.6434393527,49825.3934111848,57260.8945372493,60029.871712398
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,97.2837066650391,98.8138809204102,99.5263137817383,99.0750198364258,99.2056274414062,99.5338516235352,99.8377380371094,100.291458129883,100.175491333008,101.401161193848,101.59642791748,100.449836730957,100.973121643066,101.121726989746,101.228088378906,100.742958068848,101.01001739502,101.526412963867,101.74178314209,101.836128234863,101.834869384766,101.353858947754,100.678756713867
Jamaica,JAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6816.410294822,7019.01755520128,7225.94228628004,7592.60910494511,7853.86424340999,8127.37945036695,8576.5315399634,8892.78260659657,8951.50600945916,8579.58979915443,8521.28876417328,8809.36100077931,8830.6507947905,9101.41496692481,9209.58586596513,9476.14929465037,9948.0414677444,10466.4876782146,10752.7406650924,10845.0113635875,9764.3525879784,10430.6909771759,11887.770369423,12650.9052955938
Jamaica,JAM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,80.0481491088867,79.911491394043,80.4983978271484,80.8683929443359,85.6572189331055,84.6938323974609,..,86.4005813598633,88.0502090454102,90.1742782592773,89.4939454246108,91.5373916625977,..,85.4017870483818,86.3705618020868,85.3548254033729,87.9398248609799,84.2369432325225,83.7616154022844,85.7618499653089,81.5337816615681,85.8093525179856,82.8584671020508,85.4353132628153
Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27287.9793301608,27942.7419601305,28623.5884479367,29391.7042370729,30831.5079104998,32169.867493646,33631.8076359161,35015.3282881632,35273.791152156,33543.4198739871,35336.0080490032,36214.4397740241,37605.9742614539,39402.0250988025,39555.4120089198,40898.80697396,40596.9686628995,41444.2157443912,42141.9352987758,42678.1511448354,42425.6946789651,44355.3487163354,47192.0500603372,50661.7663463109
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,101.049438476562,101.036422729492,101.724517822266,101.296928405762,100.260749816895,100.482200622559,100.660270690918,101.34056854248,101.744400024414,101.38200378418,101.537071228027
Jordan,JOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5640.65728199166,5948.01217949518,6256.49643944543,6499.97887800748,7073.8458160703,7696.9450167189,8045.64056215005,8415.71166017339,8983.21332423459,9290.80855352127,9416.64386806071,9631.9289925536,9738.53746926194,9816.59855653123,9144.67793204995,8967.07995837808,8747.87860930851,9265.51536720733,9042.39781871198,9429.07279552037,9579.20081317696,9182.496161256,9927.2341002506,10411.8416152967
Jordan,JOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.5952987670898,..,83.6367721557617,83.7643737792969,83.6611480712891,84.393669128418,86.7745513916016,87.7151718139648,88.4466781616211,..,87.3644409179688,87.5930404663086,87.2317581176758,87.3027919681245,88.8703034099213,..,..,88.8758288897009,89.7929068080636,89.5104774843719,90.1992992911958,90.0636022467584,90.9912658899133,91.9696843781763
Kazakhstan,KAZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7418.19612076858,8568.08719492031,9504.45082486949,10532.4466973491,11777.1119570134,13226.1466963892,14965.7723195676,16581.2240531177,17278.4721681147,17389.0145838316,18641.8061477073,20159.9329426413,21367.2180595372,23754.1341952117,23958.1128890603,22484.3651382607,23023.0872293899,23973.0602295651,25096.1285862615,28689.2710838374,29039.8229624509,32945.8515725823,35895.0839871667,38515.1836009979
Kazakhstan,KAZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.0767288208008,..,..,..,..,..,98.4432830810547,..,..,..,98.5237492649908,98.8350532967319,99.0180187395814,97.6500312583517,98.522388891969,98.2120601574997,97.0463003338151,96.5061709309357,96.1156212742477,96.5371355057456,91.9490206290752,94.310522086739,94.0433413378673,95.2393054334066
